"Year","Category","Nominee","Won"
"1972 (45th)","ACTOR","The Ruling Class ","no"
"1972 (45th)","ACTOR","Sounder ","no"
"1972 (45th)","ACTOR IN A SUPPORTING ROLE","The Heartbreak Kid ","no"
"1972 (45th)","ACTOR IN A SUPPORTING ROLE","The Godfather ","no"
"1972 (45th)","ACTOR IN A SUPPORTING ROLE","The Godfather ","no"
"1972 (45th)","ACTOR IN A SUPPORTING ROLE","Cabaret ","yes"
"1972 (45th)","ACTOR IN A SUPPORTING ROLE","The Godfather ","no"
"1972 (45th)","ACTRESS","Cabaret ","yes"
"1972 (45th)","ACTRESS","Lady Sings the Blues ","no"
"1972 (45th)","ACTRESS","Travels with My Aunt ","no"
"1972 (45th)","ACTRESS","Sounder ","no"
"1972 (45th)","ACTRESS","The Emigrants ","no"
"1972 (45th)","ACTRESS IN A SUPPORTING ROLE","The Heartbreak Kid ","no"
"1972 (45th)","ACTRESS IN A SUPPORTING ROLE","Butterflies Are Free ","yes"
"1972 (45th)","ACTRESS IN A SUPPORTING ROLE","Pete 'n' Tillie ","no"
"1972 (45th)","ACTRESS IN A SUPPORTING ROLE","Fat City ","no"
"1972 (45th)","ACTRESS IN A SUPPORTING ROLE","The Poseidon Adventure ","no"
"1972 (45th)","CINEMATOGRAPHY","Butterflies Are Free","no"
"1972 (45th)","CINEMATOGRAPHY","Cabaret","yes"
"1972 (45th)","CINEMATOGRAPHY","The Poseidon Adventure","no"
"1972 (45th)","CINEMATOGRAPHY","1776","no"
"1972 (45th)","CINEMATOGRAPHY","Travels with My Aunt","no"
"1972 (45th)","COSTUME DESIGN","The Godfather","no"
"1972 (45th)","COSTUME DESIGN","Lady Sings the Blues","no"
"1972 (45th)","COSTUME DESIGN","The Poseidon Adventure","no"
"1972 (45th)","COSTUME DESIGN","Travels with My Aunt","yes"
"1972 (45th)","COSTUME DESIGN","Young Winston","no"
"1972 (45th)","DIRECTING","Cabaret","yes"
"1972 (45th)","DIRECTING","Deliverance","no"
"1972 (45th)","DIRECTING","The Emigrants","no"
"1972 (45th)","DIRECTING","The Godfather","no"
"1972 (45th)","DIRECTING","Sleuth","no"
"1972 (45th)","FILM EDITING","Cabaret","yes"
"1972 (45th)","FILM EDITING","Deliverance","no"
"1972 (45th)","FILM EDITING","The Godfather","no"
"1972 (45th)","FILM EDITING","The Hot Rock","no"
"1972 (45th)","FILM EDITING","The Poseidon Adventure","no"
"1972 (45th)","BEST PICTURE","Cabaret","no"
"1972 (45th)","BEST PICTURE","Deliverance","no"
"1972 (45th)","BEST PICTURE","The Emigrants","no"
"1972 (45th)","BEST PICTURE","The Godfather","yes"
"1972 (45th)","BEST PICTURE","Sounder","no"
"1973 (46th)","ACTOR","Last Tango in Paris ","no"
"1973 (46th)","ACTOR","Save the Tiger ","yes"
"1973 (46th)","ACTOR","The Last Detail ","no"
"1973 (46th)","ACTOR","Serpico ","no"
"1973 (46th)","ACTOR","The Sting ","no"
"1973 (46th)","ACTOR IN A SUPPORTING ROLE","Bang the Drum Slowly ","no"
"1973 (46th)","ACTOR IN A SUPPORTING ROLE","Save the Tiger ","no"
"1973 (46th)","ACTOR IN A SUPPORTING ROLE","The Paper Chase ","yes"
"1973 (46th)","ACTOR IN A SUPPORTING ROLE","The Exorcist ","no"
"1973 (46th)","ACTOR IN A SUPPORTING ROLE","The Last Detail ","no"
"1973 (46th)","ACTRESS","The Exorcist ","no"
"1973 (46th)","ACTRESS","A Touch of Class ","yes"
"1973 (46th)","ACTRESS","Cinderella Liberty ","no"
"1973 (46th)","ACTRESS","The Way We Were ","no"
"1973 (46th)","ACTRESS","Summer Wishes; Winter Dreams ","no"
"1973 (46th)","ACTRESS IN A SUPPORTING ROLE","The Exorcist ","no"
"1973 (46th)","ACTRESS IN A SUPPORTING ROLE","American Graffiti ","no"
"1973 (46th)","ACTRESS IN A SUPPORTING ROLE","Paper Moon ","no"
"1973 (46th)","ACTRESS IN A SUPPORTING ROLE","Paper Moon ","yes"
"1973 (46th)","ACTRESS IN A SUPPORTING ROLE","Summer Wishes; Winter Dreams ","no"
"1973 (46th)","CINEMATOGRAPHY","Cries and Whispers","yes"
"1973 (46th)","CINEMATOGRAPHY","The Exorcist","no"
"1973 (46th)","CINEMATOGRAPHY","Jonathan Livingston Seagull","no"
"1973 (46th)","CINEMATOGRAPHY","The Sting","no"
"1973 (46th)","CINEMATOGRAPHY","The Way We Were","no"
"1973 (46th)","COSTUME DESIGN","Cries and Whispers","no"
"1973 (46th)","COSTUME DESIGN","Ludwig","no"
"1973 (46th)","COSTUME DESIGN","The Sting","yes"
"1973 (46th)","COSTUME DESIGN","Tom Sawyer","no"
"1973 (46th)","COSTUME DESIGN","The Way We Were","no"
"1973 (46th)","DIRECTING","American Graffiti","no"
"1973 (46th)","DIRECTING","Cries and Whispers","no"
"1973 (46th)","DIRECTING","The Exorcist","no"
"1973 (46th)","DIRECTING","Last Tango in Paris","no"
"1973 (46th)","DIRECTING","The Sting","yes"
"1973 (46th)","FILM EDITING","American Graffiti","no"
"1973 (46th)","FILM EDITING","The Day of the Jackal","no"
"1973 (46th)","FILM EDITING","The Exorcist","no"
"1973 (46th)","FILM EDITING","Jonathan Livingston Seagull","no"
"1973 (46th)","FILM EDITING","The Sting","yes"
"1973 (46th)","BEST PICTURE","American Graffiti","no"
"1973 (46th)","BEST PICTURE","Cries and Whispers","no"
"1973 (46th)","BEST PICTURE","The Exorcist","no"
"1973 (46th)","BEST PICTURE","The Sting","yes"
"1973 (46th)","BEST PICTURE","A Touch of Class","no"
"1974 (47th)","ACTOR","Harry and Tonto ","yes"
"1974 (47th)","ACTOR","Murder on the Orient Express ","no"
"1974 (47th)","ACTOR","Lenny ","no"
"1974 (47th)","ACTOR","Chinatown ","no"
"1974 (47th)","ACTOR","The Godfather Part II ","no"
"1974 (47th)","ACTOR IN A SUPPORTING ROLE","The Towering Inferno ","no"
"1974 (47th)","ACTOR IN A SUPPORTING ROLE","Thunderbolt and Lightfoot ","no"
"1974 (47th)","ACTOR IN A SUPPORTING ROLE","The Godfather Part II ","yes"
"1974 (47th)","ACTOR IN A SUPPORTING ROLE","The Godfather Part II ","no"
"1974 (47th)","ACTOR IN A SUPPORTING ROLE","The Godfather Part II ","no"
"1974 (47th)","ACTRESS","Alice Doesn't Live Here Anymore ","yes"
"1974 (47th)","ACTRESS","Claudine ","no"
"1974 (47th)","ACTRESS","Chinatown ","no"
"1974 (47th)","ACTRESS","Lenny ","no"
"1974 (47th)","ACTRESS","A Woman under the Influence ","no"
"1974 (47th)","ACTRESS IN A SUPPORTING ROLE","Murder on the Orient Express ","yes"
"1974 (47th)","ACTRESS IN A SUPPORTING ROLE","Day for Night ","no"
"1974 (47th)","ACTRESS IN A SUPPORTING ROLE","Blazing Saddles ","no"
"1974 (47th)","ACTRESS IN A SUPPORTING ROLE","Alice Doesn't Live Here Anymore ","no"
"1974 (47th)","ACTRESS IN A SUPPORTING ROLE","The Godfather Part II ","no"
"1974 (47th)","CINEMATOGRAPHY","Chinatown","no"
"1974 (47th)","CINEMATOGRAPHY","Earthquake","no"
"1974 (47th)","CINEMATOGRAPHY","Lenny","no"
"1974 (47th)","CINEMATOGRAPHY","Murder on the Orient Express","no"
"1974 (47th)","CINEMATOGRAPHY","The Towering Inferno","yes"
"1974 (47th)","COSTUME DESIGN","Chinatown","no"
"1974 (47th)","COSTUME DESIGN","Daisy Miller","no"
"1974 (47th)","COSTUME DESIGN","The Godfather Part II","no"
"1974 (47th)","COSTUME DESIGN","The Great Gatsby","yes"
"1974 (47th)","COSTUME DESIGN","Murder on the Orient Express","no"
"1974 (47th)","DIRECTING","Chinatown","no"
"1974 (47th)","DIRECTING","Day for Night","no"
"1974 (47th)","DIRECTING","The Godfather Part II","yes"
"1974 (47th)","DIRECTING","Lenny","no"
"1974 (47th)","DIRECTING","A Woman under the Influence","no"
"1974 (47th)","FILM EDITING","Blazing Saddles","no"
"1974 (47th)","FILM EDITING","Chinatown","no"
"1974 (47th)","FILM EDITING","Earthquake","no"
"1974 (47th)","FILM EDITING","The Longest Yard","no"
"1974 (47th)","FILM EDITING","The Towering Inferno","yes"
"1974 (47th)","BEST PICTURE","Chinatown","no"
"1974 (47th)","BEST PICTURE","The Conversation","no"
"1974 (47th)","BEST PICTURE","The Godfather Part II","yes"
"1974 (47th)","BEST PICTURE","Lenny","no"
"1974 (47th)","BEST PICTURE","The Towering Inferno","no"
"1975 (48th)","ACTOR","The Sunshine Boys ","no"
"1975 (48th)","ACTOR","One Flew over the Cuckoo's Nest ","yes"
"1975 (48th)","ACTOR","Dog Day Afternoon ","no"
"1975 (48th)","ACTOR","The Man in the Glass Booth ","no"
"1975 (48th)","ACTOR","Give 'em Hell; Harry! ","no"
"1975 (48th)","ACTOR IN A SUPPORTING ROLE","The Sunshine Boys ","yes"
"1975 (48th)","ACTOR IN A SUPPORTING ROLE","One Flew over the Cuckoo's Nest ","no"
"1975 (48th)","ACTOR IN A SUPPORTING ROLE","The Day of the Locust ","no"
"1975 (48th)","ACTOR IN A SUPPORTING ROLE","Dog Day Afternoon ","no"
"1975 (48th)","ACTOR IN A SUPPORTING ROLE","Shampoo ","no"
"1975 (48th)","ACTRESS","The Story of Adele H. ","no"
"1975 (48th)","ACTRESS","Tommy ","no"
"1975 (48th)","ACTRESS","One Flew over the Cuckoo's Nest ","yes"
"1975 (48th)","ACTRESS","Hedda ","no"
"1975 (48th)","ACTRESS","Hester Street ","no"
"1975 (48th)","ACTRESS IN A SUPPORTING ROLE","Nashville ","no"
"1975 (48th)","ACTRESS IN A SUPPORTING ROLE","Shampoo ","yes"
"1975 (48th)","ACTRESS IN A SUPPORTING ROLE","Farewell; My Lovely ","no"
"1975 (48th)","ACTRESS IN A SUPPORTING ROLE","Nashville ","no"
"1975 (48th)","ACTRESS IN A SUPPORTING ROLE","Jacqueline Susann's Once Is Not Enough ","no"
"1975 (48th)","CINEMATOGRAPHY","Barry Lyndon","yes"
"1975 (48th)","CINEMATOGRAPHY","The Day of the Locust","no"
"1975 (48th)","CINEMATOGRAPHY","Funny Lady","no"
"1975 (48th)","CINEMATOGRAPHY","The Hindenburg","no"
"1975 (48th)","CINEMATOGRAPHY","One Flew over the Cuckoo's Nest","no"
"1975 (48th)","COSTUME DESIGN","Barry Lyndon","yes"
"1975 (48th)","COSTUME DESIGN","The Four Musketeers","no"
"1975 (48th)","COSTUME DESIGN","Funny Lady","no"
"1975 (48th)","COSTUME DESIGN","The Magic Flute","no"
"1975 (48th)","COSTUME DESIGN","The Man Who Would Be King","no"
"1975 (48th)","DIRECTING","Amarcord","no"
"1975 (48th)","DIRECTING","Barry Lyndon","no"
"1975 (48th)","DIRECTING","Dog Day Afternoon","no"
"1975 (48th)","DIRECTING","Nashville","no"
"1975 (48th)","DIRECTING","One Flew over the Cuckoo's Nest","yes"
"1975 (48th)","FILM EDITING","Dog Day Afternoon","no"
"1975 (48th)","FILM EDITING","Jaws","yes"
"1975 (48th)","FILM EDITING","The Man Who Would Be King","no"
"1975 (48th)","FILM EDITING","One Flew over the Cuckoo's Nest","no"
"1975 (48th)","FILM EDITING","Three Days of the Condor","no"
"1975 (48th)","BEST PICTURE","Barry Lyndon","no"
"1975 (48th)","BEST PICTURE","Dog Day Afternoon","no"
"1975 (48th)","BEST PICTURE","Jaws","no"
"1975 (48th)","BEST PICTURE","Nashville","no"
"1975 (48th)","BEST PICTURE","One Flew over the Cuckoo's Nest","yes"
"1976 (49th)","ACTOR IN A LEADING ROLE","Taxi Driver ","no"
"1976 (49th)","ACTOR IN A LEADING ROLE","Network ","yes"
"1976 (49th)","ACTOR IN A LEADING ROLE","Seven Beauties ","no"
"1976 (49th)","ACTOR IN A LEADING ROLE","Network ","no"
"1976 (49th)","ACTOR IN A LEADING ROLE","Rocky ","no"
"1976 (49th)","ACTOR IN A SUPPORTING ROLE","Network ","no"
"1976 (49th)","ACTOR IN A SUPPORTING ROLE","Rocky ","no"
"1976 (49th)","ACTOR IN A SUPPORTING ROLE","Marathon Man ","no"
"1976 (49th)","ACTOR IN A SUPPORTING ROLE","All the President's Men ","yes"
"1976 (49th)","ACTOR IN A SUPPORTING ROLE","Rocky ","no"
"1976 (49th)","ACTRESS IN A LEADING ROLE","Cousin; Cousine ","no"
"1976 (49th)","ACTRESS IN A LEADING ROLE","Network ","yes"
"1976 (49th)","ACTRESS IN A LEADING ROLE","Rocky ","no"
"1976 (49th)","ACTRESS IN A LEADING ROLE","Carrie ","no"
"1976 (49th)","ACTRESS IN A LEADING ROLE","Face to Face ","no"
"1976 (49th)","ACTRESS IN A SUPPORTING ROLE","All the President's Men ","no"
"1976 (49th)","ACTRESS IN A SUPPORTING ROLE","Taxi Driver ","no"
"1976 (49th)","ACTRESS IN A SUPPORTING ROLE","Voyage of the Damned ","no"
"1976 (49th)","ACTRESS IN A SUPPORTING ROLE","Carrie ","no"
"1976 (49th)","ACTRESS IN A SUPPORTING ROLE","Network ","yes"
"1976 (49th)","CINEMATOGRAPHY","Bound for Glory","yes"
"1976 (49th)","CINEMATOGRAPHY","King Kong","no"
"1976 (49th)","CINEMATOGRAPHY","Logan's Run","no"
"1976 (49th)","CINEMATOGRAPHY","Network","no"
"1976 (49th)","CINEMATOGRAPHY","A Star Is Born","no"
"1976 (49th)","COSTUME DESIGN","Bound for Glory","no"
"1976 (49th)","COSTUME DESIGN","Fellini's Casanova","yes"
"1976 (49th)","COSTUME DESIGN","The Incredible Sarah","no"
"1976 (49th)","COSTUME DESIGN","The Passover Plot","no"
"1976 (49th)","COSTUME DESIGN","The Seven-per-cent Solution","no"
"1976 (49th)","DIRECTING","All the President's Men","no"
"1976 (49th)","DIRECTING","Face to Face","no"
"1976 (49th)","DIRECTING","Network","no"
"1976 (49th)","DIRECTING","Rocky","yes"
"1976 (49th)","DIRECTING","Seven Beauties","no"
"1976 (49th)","FILM EDITING","All the President's Men","no"
"1976 (49th)","FILM EDITING","Bound for Glory","no"
"1976 (49th)","FILM EDITING","Network","no"
"1976 (49th)","FILM EDITING","Rocky","yes"
"1976 (49th)","FILM EDITING","Two-Minute Warning","no"
"1976 (49th)","BEST PICTURE","All the President's Men","no"
"1976 (49th)","BEST PICTURE","Bound for Glory","no"
"1976 (49th)","BEST PICTURE","Network","no"
"1976 (49th)","BEST PICTURE","Rocky","yes"
"1976 (49th)","BEST PICTURE","Taxi Driver","no"
"1977 (50th)","ACTOR IN A LEADING ROLE","Annie Hall ","no"
"1977 (50th)","ACTOR IN A LEADING ROLE","Equus ","no"
"1977 (50th)","ACTOR IN A LEADING ROLE","The Goodbye Girl ","yes"
"1977 (50th)","ACTOR IN A LEADING ROLE","A Special Day ","no"
"1977 (50th)","ACTOR IN A LEADING ROLE","Saturday Night Fever ","no"
"1977 (50th)","ACTOR IN A SUPPORTING ROLE","The Turning Point ","no"
"1977 (50th)","ACTOR IN A SUPPORTING ROLE","Equus ","no"
"1977 (50th)","ACTOR IN A SUPPORTING ROLE","Star Wars ","no"
"1977 (50th)","ACTOR IN A SUPPORTING ROLE","Julia ","yes"
"1977 (50th)","ACTOR IN A SUPPORTING ROLE","Julia ","no"
"1977 (50th)","ACTRESS IN A LEADING ROLE","The Turning Point ","no"
"1977 (50th)","ACTRESS IN A LEADING ROLE","Julia ","no"
"1977 (50th)","ACTRESS IN A LEADING ROLE","Annie Hall ","yes"
"1977 (50th)","ACTRESS IN A LEADING ROLE","The Turning Point ","no"
"1977 (50th)","ACTRESS IN A LEADING ROLE","The Goodbye Girl ","no"
"1977 (50th)","ACTRESS IN A SUPPORTING ROLE","The Turning Point ","no"
"1977 (50th)","ACTRESS IN A SUPPORTING ROLE","The Goodbye Girl ","no"
"1977 (50th)","ACTRESS IN A SUPPORTING ROLE","Close Encounters of the Third Kind ","no"
"1977 (50th)","ACTRESS IN A SUPPORTING ROLE","Julia ","yes"
"1977 (50th)","ACTRESS IN A SUPPORTING ROLE","Looking for Mr. Goodbar ","no"
"1977 (50th)","CINEMATOGRAPHY","Close Encounters of the Third Kind","yes"
"1977 (50th)","CINEMATOGRAPHY","Islands in the Stream","no"
"1977 (50th)","CINEMATOGRAPHY","Julia","no"
"1977 (50th)","CINEMATOGRAPHY","Looking for Mr. Goodbar","no"
"1977 (50th)","CINEMATOGRAPHY","The Turning Point","no"
"1977 (50th)","COSTUME DESIGN","Airport '77","no"
"1977 (50th)","COSTUME DESIGN","Julia","no"
"1977 (50th)","COSTUME DESIGN","A Little Night Music","no"
"1977 (50th)","COSTUME DESIGN","The Other Side of Midnight","no"
"1977 (50th)","COSTUME DESIGN","Star Wars","yes"
"1977 (50th)","DIRECTING","Annie Hall","yes"
"1977 (50th)","DIRECTING","Close Encounters of the Third Kind","no"
"1977 (50th)","DIRECTING","Julia","no"
"1977 (50th)","DIRECTING","Star Wars","no"
"1977 (50th)","DIRECTING","The Turning Point","no"
"1977 (50th)","FILM EDITING","Close Encounters of the Third Kind","no"
"1977 (50th)","FILM EDITING","Julia","no"
"1977 (50th)","FILM EDITING","Smokey and the Bandit","no"
"1977 (50th)","FILM EDITING","Star Wars","yes"
"1977 (50th)","FILM EDITING","The Turning Point","no"
"1977 (50th)","BEST PICTURE","Annie Hall","yes"
"1977 (50th)","BEST PICTURE","The Goodbye Girl","no"
"1977 (50th)","BEST PICTURE","Julia","no"
"1977 (50th)","BEST PICTURE","Star Wars","no"
"1977 (50th)","BEST PICTURE","The Turning Point","no"
"1978 (51st)","ACTOR IN A LEADING ROLE","Heaven Can Wait ","no"
"1978 (51st)","ACTOR IN A LEADING ROLE","The Buddy Holly Story ","no"
"1978 (51st)","ACTOR IN A LEADING ROLE","The Deer Hunter ","no"
"1978 (51st)","ACTOR IN A LEADING ROLE","The Boys from Brazil ","no"
"1978 (51st)","ACTOR IN A LEADING ROLE","Coming Home ","yes"
"1978 (51st)","ACTOR IN A SUPPORTING ROLE","Coming Home ","no"
"1978 (51st)","ACTOR IN A SUPPORTING ROLE","Comes a Horseman ","no"
"1978 (51st)","ACTOR IN A SUPPORTING ROLE","Midnight Express ","no"
"1978 (51st)","ACTOR IN A SUPPORTING ROLE","The Deer Hunter ","yes"
"1978 (51st)","ACTOR IN A SUPPORTING ROLE","Heaven Can Wait ","no"
"1978 (51st)","ACTRESS IN A LEADING ROLE","Autumn Sonata ","no"
"1978 (51st)","ACTRESS IN A LEADING ROLE","Same Time; Next Year ","no"
"1978 (51st)","ACTRESS IN A LEADING ROLE","An Unmarried Woman ","no"
"1978 (51st)","ACTRESS IN A LEADING ROLE","Coming Home ","yes"
"1978 (51st)","ACTRESS IN A LEADING ROLE","Interiors ","no"
"1978 (51st)","ACTRESS IN A SUPPORTING ROLE","Heaven Can Wait ","no"
"1978 (51st)","ACTRESS IN A SUPPORTING ROLE","Coming Home ","no"
"1978 (51st)","ACTRESS IN A SUPPORTING ROLE","California Suite ","yes"
"1978 (51st)","ACTRESS IN A SUPPORTING ROLE","Interiors ","no"
"1978 (51st)","ACTRESS IN A SUPPORTING ROLE","The Deer Hunter ","no"
"1978 (51st)","CINEMATOGRAPHY","Days of Heaven","yes"
"1978 (51st)","CINEMATOGRAPHY","The Deer Hunter","no"
"1978 (51st)","CINEMATOGRAPHY","Heaven Can Wait","no"
"1978 (51st)","CINEMATOGRAPHY","Same Time; Next Year","no"
"1978 (51st)","CINEMATOGRAPHY","The Wiz","no"
"1978 (51st)","COSTUME DESIGN","Caravans","no"
"1978 (51st)","COSTUME DESIGN","Days of Heaven","no"
"1978 (51st)","COSTUME DESIGN","Death on the Nile","yes"
"1978 (51st)","COSTUME DESIGN","The Swarm","no"
"1978 (51st)","COSTUME DESIGN","The Wiz","no"
"1978 (51st)","DIRECTING","Coming Home","no"
"1978 (51st)","DIRECTING","The Deer Hunter","yes"
"1978 (51st)","DIRECTING","Heaven Can Wait","no"
"1978 (51st)","DIRECTING","Interiors","no"
"1978 (51st)","DIRECTING","Midnight Express","no"
"1978 (51st)","FILM EDITING","The Boys from Brazil","no"
"1978 (51st)","FILM EDITING","Coming Home","no"
"1978 (51st)","FILM EDITING","The Deer Hunter","yes"
"1978 (51st)","FILM EDITING","Midnight Express","no"
"1978 (51st)","FILM EDITING","Superman","no"
"1978 (51st)","BEST PICTURE","Coming Home","no"
"1978 (51st)","BEST PICTURE","The Deer Hunter","yes"
"1978 (51st)","BEST PICTURE","Heaven Can Wait","no"
"1978 (51st)","BEST PICTURE","Midnight Express","no"
"1978 (51st)","BEST PICTURE","An Unmarried Woman","no"
"1979 (52nd)","ACTOR IN A LEADING ROLE","Kramer vs. Kramer ","yes"
"1979 (52nd)","ACTOR IN A LEADING ROLE","The China Syndrome ","no"
"1979 (52nd)","ACTOR IN A LEADING ROLE","...And Justice for All ","no"
"1979 (52nd)","ACTOR IN A LEADING ROLE","All That Jazz ","no"
"1979 (52nd)","ACTOR IN A LEADING ROLE","Being There ","no"
"1979 (52nd)","ACTOR IN A SUPPORTING ROLE","Being There ","yes"
"1979 (52nd)","ACTOR IN A SUPPORTING ROLE","Apocalypse Now ","no"
"1979 (52nd)","ACTOR IN A SUPPORTING ROLE","The Rose ","no"
"1979 (52nd)","ACTOR IN A SUPPORTING ROLE","Kramer vs. Kramer ","no"
"1979 (52nd)","ACTOR IN A SUPPORTING ROLE","The Black Stallion ","no"
"1979 (52nd)","ACTRESS IN A LEADING ROLE","Starting Over ","no"
"1979 (52nd)","ACTRESS IN A LEADING ROLE","Norma Rae ","yes"
"1979 (52nd)","ACTRESS IN A LEADING ROLE","The China Syndrome ","no"
"1979 (52nd)","ACTRESS IN A LEADING ROLE","Chapter Two ","no"
"1979 (52nd)","ACTRESS IN A LEADING ROLE","The Rose ","no"
"1979 (52nd)","ACTRESS IN A SUPPORTING ROLE","Kramer vs. Kramer ","no"
"1979 (52nd)","ACTRESS IN A SUPPORTING ROLE","Breaking Away ","no"
"1979 (52nd)","ACTRESS IN A SUPPORTING ROLE","Starting Over ","no"
"1979 (52nd)","ACTRESS IN A SUPPORTING ROLE","Manhattan ","no"
"1979 (52nd)","ACTRESS IN A SUPPORTING ROLE","Kramer vs. Kramer ","yes"
"1979 (52nd)","CINEMATOGRAPHY","All That Jazz","no"
"1979 (52nd)","CINEMATOGRAPHY","Apocalypse Now","yes"
"1979 (52nd)","CINEMATOGRAPHY","The Black Hole","no"
"1979 (52nd)","CINEMATOGRAPHY","Kramer vs. Kramer","no"
"1979 (52nd)","CINEMATOGRAPHY","1941","no"
"1979 (52nd)","COSTUME DESIGN","Agatha","no"
"1979 (52nd)","COSTUME DESIGN","All That Jazz","yes"
"1979 (52nd)","COSTUME DESIGN","Butch and Sundance: The Early Days","no"
"1979 (52nd)","COSTUME DESIGN","The Europeans","no"
"1979 (52nd)","COSTUME DESIGN","La Cage aux Folles","no"
"1979 (52nd)","DIRECTING","All That Jazz","no"
"1979 (52nd)","DIRECTING","Apocalypse Now","no"
"1979 (52nd)","DIRECTING","Breaking Away","no"
"1979 (52nd)","DIRECTING","Kramer vs. Kramer","yes"
"1979 (52nd)","DIRECTING","La Cage aux Folles","no"
"1979 (52nd)","FILM EDITING","All That Jazz","yes"
"1979 (52nd)","FILM EDITING","Apocalypse Now","no"
"1979 (52nd)","FILM EDITING","The Black Stallion","no"
"1979 (52nd)","FILM EDITING","Kramer vs. Kramer","no"
"1979 (52nd)","FILM EDITING","The Rose","no"
"1979 (52nd)","BEST PICTURE","All That Jazz","no"
"1979 (52nd)","BEST PICTURE","Apocalypse Now","no"
"1979 (52nd)","BEST PICTURE","Breaking Away","no"
"1979 (52nd)","BEST PICTURE","Kramer vs. Kramer","yes"
"1979 (52nd)","BEST PICTURE","Norma Rae","no"
"1980 (53rd)","ACTOR IN A LEADING ROLE","Raging Bull ","yes"
"1980 (53rd)","ACTOR IN A LEADING ROLE","The Great Santini ","no"
"1980 (53rd)","ACTOR IN A LEADING ROLE","The Elephant Man ","no"
"1980 (53rd)","ACTOR IN A LEADING ROLE","Tribute ","no"
"1980 (53rd)","ACTOR IN A LEADING ROLE","The Stunt Man ","no"
"1980 (53rd)","ACTOR IN A SUPPORTING ROLE","Ordinary People ","no"
"1980 (53rd)","ACTOR IN A SUPPORTING ROLE","Ordinary People ","yes"
"1980 (53rd)","ACTOR IN A SUPPORTING ROLE","The Great Santini ","no"
"1980 (53rd)","ACTOR IN A SUPPORTING ROLE","Raging Bull ","no"
"1980 (53rd)","ACTOR IN A SUPPORTING ROLE","Melvin and Howard ","no"
"1980 (53rd)","ACTRESS IN A LEADING ROLE","Resurrection ","no"
"1980 (53rd)","ACTRESS IN A LEADING ROLE","Private Benjamin ","no"
"1980 (53rd)","ACTRESS IN A LEADING ROLE","Ordinary People ","no"
"1980 (53rd)","ACTRESS IN A LEADING ROLE","Gloria ","no"
"1980 (53rd)","ACTRESS IN A LEADING ROLE","Coal Miner's Daughter ","yes"
"1980 (53rd)","ACTRESS IN A SUPPORTING ROLE","Private Benjamin ","no"
"1980 (53rd)","ACTRESS IN A SUPPORTING ROLE","Resurrection ","no"
"1980 (53rd)","ACTRESS IN A SUPPORTING ROLE","Raging Bull ","no"
"1980 (53rd)","ACTRESS IN A SUPPORTING ROLE","Inside Moves ","no"
"1980 (53rd)","ACTRESS IN A SUPPORTING ROLE","Melvin and Howard ","yes"
