"Year","AwardSeason","Category","CategoryType","Nominee","Additional Info","Won"
"1961","34","SHORT FILM","Live Action","THE FACE OF JESUS","Dr. John D. Jennings, Producer","NO"
"1961","34","SHORT FILM","Live Action","ROOFTOPS OF NEW YORK","Robert Gaffney, Producer","NO"
"1961","34","SHORT FILM","Live Action","SEAWARDS THE GREAT SHIPS","Templar Film Studios","YES"
"1961","34","SHORT FILM","Live Action","VERY NICE, VERY NICE","National Film Board of Canada","NO"
"1961","34","SOUND",NA,"THE CHILDREN'S HOUR","Samuel Goldwyn Studio Sound Department, Gordon E. Sawyer, Sound Director","NO"
"1961","34","SOUND",NA,"FLOWER DRUM SONG","Revue Studio Sound Department, Waldon O. Watson, Sound Director","NO"
"1961","34","SOUND",NA,"THE GUNS OF NAVARONE","Shepperton Studio Sound Department, John Cox, Sound Director","NO"
"1961","34","SOUND",NA,"THE PARENT TRAP","Walt Disney Studio Sound Department, Robert O. Cook, Sound Director","NO"
"1961","34","SOUND",NA,"WEST SIDE STORY","Todd-AO Sound Department, Fred Hynes, Sound Director; and Samuel Goldwyn Studio Sound Department, Gordon E. Sawyer, Sound Director","YES"
"1961","34","WRITING",NA,"BREAKFAST AT TIFFANY'S","George Axelrod","NO"
"1961","34","WRITING",NA,"THE GUNS OF NAVARONE","Carl Foreman","NO"
"1961","34","WRITING",NA,"THE HUSTLER","Sidney Carroll, Robert Rossen","NO"
"1961","34","WRITING",NA,"JUDGMENT AT NUREMBERG","Abby Mann","YES"
"1961","34","WRITING",NA,"WEST SIDE STORY","Ernest Lehman","NO"
"1961","34","WRITING",NA,"BALLAD OF A SOLDIER","Valentin Yoshov, Grigori Chukhrai","NO"
"1961","34","WRITING",NA,"GENERAL DELLA ROVERE","Sergio Amidei, Diego Fabbri, Indro Montanelli","NO"
"1961","34","WRITING",NA,"LA DOLCE VITA","Federico Fellini, Tullio Pinelli, Ennio Flaiano, Brunello Rondi","NO"
"1961","34","WRITING",NA,"LOVER COME BACK","Stanley Shapiro, Paul Henning","NO"
"1961","34","WRITING",NA,"SPLENDOR IN THE GRASS","William Inge","YES"
"1961","34","HONORARY AWARD",NA,"WILLIAM L. HENDRICKS","","YES"
"1961","34","HONORARY AWARD",NA,"FRED L. METZLER","","YES"
"1961","34","HONORARY AWARD",NA,"JEROME ROBBINS","","YES"
"1961","34","JEAN HERSHOLT HUMANITARIAN AWARD",NA,"GEORGE SEATON","","YES"
"1961","34","IRVING G. THALBERG MEMORIAL AWARD",NA,"STANLEY KRAMER","","YES"
"1961","34","SCIENTIFIC AND TECHNICAL","Scientific and Engineering Award","SYLVANIA ELECTRIC PRODUCTS, INC.,","","YES"
"1961","34","SCIENTIFIC AND TECHNICAL","Scientific and Engineering Award","JAMES DALE, S. WILSON, H.E. RICE, JOHN RUDE, LAURIE ATKIN, WADSWORTH E. POHL, H. PEASGOOD AND TECHNICOLOR CORP.","","YES"
"1961","34","SCIENTIFIC AND TECHNICAL","Scientific and Engineering Award","20TH CENTURY-FOX RESEARCH DEPARTMENT, UNDER THE DIRECTION","","YES"
"1961","34","SCIENTIFIC AND TECHNICAL","Technical Achievement Award","HURLETRON, INC., ELECTRIC EYE EQUIPMENT DIVISION,","","YES"
"1961","34","SCIENTIFIC AND TECHNICAL","Technical Achievement Award","WADSWORTH E. POHL AND TECHNICOLOR CORP.","","YES"
"1961","34","SPECIAL EFFECTS","archaic category","THE ABSENT MINDED PROFESSOR","Visual Effects by Robert A. Mattey, Eustace Lycett","NO"
"1961","34","SPECIAL EFFECTS","archaic category","THE GUNS OF NAVARONE","Visual Effects by Bill Warrington; Audible Effects by Vivian C. Greenham","YES"
"1960","33","ACTOR","Leading Role","TREVOR HOWARD","Sons and Lovers {'Morel'}","NO"
"1960","33","ACTOR","Leading Role","BURT LANCASTER","Elmer Gantry {'Elmer Gantry'}","YES"
"1960","33","ACTOR","Leading Role","JACK LEMMON","The Apartment {'C.C. 'Bud' Baxter'}","NO"
"1960","33","ACTOR","Leading Role","LAURENCE OLIVIER","The Entertainer {'Archie Rice'}","NO"
"1960","33","ACTOR","Leading Role","SPENCER TRACY","Inherit the Wind {'Henry Drummond'}","NO"
"1960","33","ACTOR","Supporting Role","PETER FALK","Murder, Inc. {'Abe Reles'}","NO"
"1960","33","ACTOR","Supporting Role","JACK KRUSCHEN","The Apartment {'Dr. Dreyfuss'}","NO"
"1960","33","ACTOR","Supporting Role","SAL MINEO","Exodus {'Dov Landau'}","NO"
"1960","33","ACTOR","Supporting Role","PETER USTINOV","Spartacus {'Batiatus'}","YES"
"1960","33","ACTOR","Supporting Role","CHILL WILLS","The Alamo {'Beekeeper'}","NO"
"1960","33","ACTRESS","Leading Role","GREER GARSON","Sunrise at Campobello {'Eleanor Roosevelt'}","NO"
"1960","33","ACTRESS","Leading Role","DEBORAH KERR","The Sundowners {'Ida Carmody'}","NO"
"1960","33","ACTRESS","Leading Role","SHIRLEY MACLAINE","The Apartment {'Fran Kubelik'}","NO"
"1960","33","ACTRESS","Leading Role","MELINA MERCOURI","Never on Sunday {'Ilya'}","NO"
"1960","33","ACTRESS","Leading Role","ELIZABETH TAYLOR","Butterfield 8 {'Gloria Wandrous'}","YES"
"1960","33","ACTRESS","Supporting Role","GLYNIS JOHNS","The Sundowners {'Mrs. Firth'}","NO"
"1960","33","ACTRESS","Supporting Role","SHIRLEY JONES","Elmer Gantry {'Lulu Bains'}","YES"
"1960","33","ACTRESS","Supporting Role","SHIRLEY KNIGHT","The Dark at the Top of the Stairs {'Reenie'}","NO"
"1960","33","ACTRESS","Supporting Role","JANET LEIGH","Psycho {'Marion Crane'}","NO"
"1960","33","ACTRESS","Supporting Role","MARY URE","Sons and Lovers {'Clara Dawes'}","NO"
"1960","33","ACTING","other","HAYLEY MILLS","","YES"
"1960","33","ART DIRECTION",NA,"THE APARTMENT","Art Direction: Alexander Trauner; Set Decoration: Edward G. Boyle","YES"
"1960","33","ART DIRECTION",NA,"THE FACTS OF LIFE","Art Direction: Joseph McMillan Johnson, Kenneth A. Reid; Set Decoration: Ross Dowd","NO"
"1960","33","ART DIRECTION",NA,"PSYCHO","Art Direction: Joseph Hurley, Robert Clatworthy; Set Decoration: George Milo","NO"
"1960","33","ART DIRECTION",NA,"SONS AND LOVERS","Art Direction: Tom Morahan; Set Decoration: Lionel Couch","NO"
"1960","33","ART DIRECTION",NA,"VISIT TO A SMALL PLANET","Art Direction: Hal Pereira, Walter Tyler; Set Decoration: Sam Comer, Arthur Krams","NO"
"1960","33","ART DIRECTION",NA,"CIMARRON","Art Direction: George W. Davis, Addison Hehr; Set Decoration: Henry Grace, Hugh Hunt, Otto Siegel","NO"
"1960","33","ART DIRECTION",NA,"IT STARTED IN NAPLES","Art Direction: Hal Pereira, Roland Anderson; Set Decoration: Sam Comer, Arrigo Breschi","NO"
"1960","33","ART DIRECTION",NA,"PEPE","Art Direction: Ted Haworth; Set Decoration: William Kiernan","NO"
"1960","33","ART DIRECTION",NA,"SPARTACUS","Art Direction: Alexander Golitzen, Eric Orbom; Set Decoration: Russell A. Gausman, Julia Heron","YES"
"1960","33","ART DIRECTION",NA,"SUNRISE AT CAMPOBELLO","Art Direction: Edward Carrere; Set Decoration: George James Hopkins","NO"
"1960","33","CINEMATOGRAPHY",NA,"THE APARTMENT","Joseph LaShelle","NO"
"1960","33","CINEMATOGRAPHY",NA,"THE FACTS OF LIFE","Charles B. Lang, Jr.","NO"
"1960","33","CINEMATOGRAPHY",NA,"INHERIT THE WIND","Ernest Laszlo","NO"
"1960","33","CINEMATOGRAPHY",NA,"PSYCHO","John L. Russell","NO"
"1960","33","CINEMATOGRAPHY",NA,"SONS AND LOVERS","Freddie Francis","YES"
"1960","33","CINEMATOGRAPHY",NA,"THE ALAMO","William H. Clothier","NO"
"1960","33","CINEMATOGRAPHY",NA,"BUTTERFIELD 8","Joseph Ruttenberg, Charles Harten","NO"
"1960","33","CINEMATOGRAPHY",NA,"EXODUS","Sam Leavitt","NO"
"1960","33","CINEMATOGRAPHY",NA,"PEPE","Joe MacDonald","NO"
"1960","33","CINEMATOGRAPHY",NA,"SPARTACUS","Russell Metty","YES"
"1960","33","COSTUME DESIGN",NA,"THE FACTS OF LIFE","Edith Head, Edward Stevenson","YES"
"1960","33","COSTUME DESIGN",NA,"NEVER ON SUNDAY","Deni Vachlioti","NO"
"1960","33","COSTUME DESIGN",NA,"THE RISE AND FALL OF LEGS DIAMOND","Howard Shoup","NO"
"1960","33","COSTUME DESIGN",NA,"SEVEN THIEVES","Bill Thomas","NO"
"1960","33","COSTUME DESIGN",NA,"THE VIRGIN SPRING","Marik Vos","NO"
"1960","33","COSTUME DESIGN",NA,"CAN-CAN","Irene Sharaff","NO"
"1960","33","COSTUME DESIGN",NA,"MIDNIGHT LACE","Irene","NO"
"1960","33","COSTUME DESIGN",NA,"PEPE","Edith Head","NO"
"1960","33","COSTUME DESIGN",NA,"SPARTACUS","Valles, Bill Thomas","YES"
"1960","33","COSTUME DESIGN",NA,"SUNRISE AT CAMPOBELLO","Marjorie Best","NO"
"1960","33","DIRECTING",NA,"THE APARTMENT","Billy Wilder","YES"
"1960","33","DIRECTING",NA,"NEVER ON SUNDAY","Jules Dassin","NO"
"1960","33","DIRECTING",NA,"PSYCHO","Alfred Hitchcock","NO"
"1960","33","DIRECTING",NA,"SONS AND LOVERS","Jack Cardiff","NO"
"1960","33","DIRECTING",NA,"THE SUNDOWNERS","Fred Zinnemann","NO"
"1960","33","DOCUMENTARY","Feature","THE HORSE WITH THE FLYING TAIL","Larry Lansburgh, Producer","YES"
"1960","33","DOCUMENTARY","Feature","REBEL IN PARADISE","Robert D. Fraser, Producer","NO"
"1960","33","DOCUMENTARY","Short Subject","BEYOND SILENCE","United States Information Agency","NO"
"1960","33","DOCUMENTARY","Short Subject","A CITY CALLED COPENHAGEN","Statens Filmcentral, The Danish Government Film Office","NO"
"1960","33","DOCUMENTARY","Short Subject","GEORGE GROSZ' INTERREGNUM","Charles Carey and Altina Carey, Producers","NO"
"1960","33","DOCUMENTARY","Short Subject","GIUSEPPINA","James Hill, Producer","YES"
"1960","33","DOCUMENTARY","Short Subject","UNIVERSE","Colin Low, Producer","NO"
"1960","33","FILM EDITING",NA,"THE ALAMO","Stuart Gilmore","NO"
"1960","33","FILM EDITING",NA,"THE APARTMENT","Daniel Mandell","YES"
"1960","33","FILM EDITING",NA,"INHERIT THE WIND","Frederic Knudtson","NO"
"1960","33","FILM EDITING",NA,"PEPE","Viola Lawrence, Al Clark","NO"
"1960","33","FILM EDITING",NA,"SPARTACUS","Robert Lawrence","NO"
"1960","33","FOREIGN LANGUAGE FILM",NA,"KAPO","Italy","NO"
"1960","33","FOREIGN LANGUAGE FILM",NA,"LA VÉRITÉ","France","NO"
"1960","33","FOREIGN LANGUAGE FILM",NA,"MACARIO","Mexico","NO"
"1960","33","FOREIGN LANGUAGE FILM",NA,"THE NINTH CIRCLE","Yugoslavia","NO"
"1960","33","FOREIGN LANGUAGE FILM",NA,"THE VIRGIN SPRING","Sweden","YES"
"1960","33","MUSIC","Scoring","THE ALAMO","Dimitri Tiomkin","NO"
"1960","33","MUSIC","Scoring","ELMER GANTRY","Andre Previn","NO"
"1960","33","MUSIC","Scoring","EXODUS","Ernest Gold","YES"
"1960","33","MUSIC","Scoring","THE MAGNIFICENT SEVEN","Elmer Bernstein","NO"
"1960","33","MUSIC","Scoring","SPARTACUS","Alex North","NO"
"1960","33","MUSIC","Scoring","BELLS ARE RINGING","Andre Previn","NO"
"1960","33","MUSIC","Scoring","CAN-CAN","Nelson Riddle","NO"
"1960","33","MUSIC","Scoring","LET'S MAKE LOVE","Lionel Newman, Earle H. Hagen","NO"
"1960","33","MUSIC","Scoring","PEPE","Johnny Green","NO"
"1960","33","MUSIC","Scoring","SONG WITHOUT END (THE STORY OF FRANZ LISZT)","Morris Stoloff, Harry Sukman","YES"
"1960","33","MUSIC","Song","THE FACTS OF LIFE","Music and Lyrics by Johnny Mercer","NO"
"1960","33","MUSIC","Song","PEPE","Music by Andre Previn; Lyrics by Dory Langdon","NO"
"1960","33","MUSIC","Song","THE ALAMO","Music by Dimitri Tiomkin; Lyrics by Paul Francis Webster","NO"
"1960","33","MUSIC","Song","NEVER ON SUNDAY","Music and Lyrics by Manos Hadjidakis","YES"
"1960","33","MUSIC","Song","HIGH TIME","Music by James Van Heusen; Lyrics by Sammy Cahn","NO"
"1960","33","BEST PICTURE",NA,"THE ALAMO","John Wayne, Producer","NO"
"1960","33","BEST PICTURE",NA,"THE APARTMENT","Billy Wilder, Producer","YES"
"1960","33","BEST PICTURE",NA,"ELMER GANTRY","Bernard Smith, Producer","NO"
"1960","33","BEST PICTURE",NA,"SONS AND LOVERS","Jerry Wald, Producer","NO"
"1960","33","BEST PICTURE",NA,"THE SUNDOWNERS","Fred Zinnemann, Producer","NO"
"1960","33","SHORT FILM","Animated","GOLIATH II","Walt Disney, Producer","NO"
"1960","33","SHORT FILM","Animated","HIGH NOTE","Warner Bros.","NO"
"1960","33","SHORT FILM","Animated","MOUSE AND GARDEN","Warner Bros.","NO"
"1960","33","SHORT FILM","Animated","MUNRO","William L. Snyder, Producer","YES"
"1960","33","SHORT FILM","Animated","A PLACE IN THE SUN","Frantisek Vystrecil, Producer","NO"
"1960","33","SHORT FILM","Live Action","THE CREATION OF WOMAN","Charles F. Schwep and Ismail Merchant, Producers","NO"
"1960","33","SHORT FILM","Live Action","DAY OF THE PAINTER","Ezra R. Baker, Producer","YES"
"1960","33","SHORT FILM","Live Action","ISLANDS OF THE SEA","Walt Disney, Producer","NO"
"1960","33","SHORT FILM","Live Action","A SPORT IS BORN","Leslie Winik, Producer","NO"
"1960","33","SOUND",NA,"THE ALAMO","Samuel Goldwyn Studio Sound Department, Gordon E. Sawyer, Sound Director; and Todd-AO Sound Department, Fred Hynes, Sound Director","YES"
"1960","33","SOUND",NA,"THE APARTMENT","Samuel Goldwyn Studio Sound Department, Gordon E. Sawyer, Sound Director","NO"
"1960","33","SOUND",NA,"CIMARRON","Metro-Goldwyn-Mayer Studio Sound Department, Franklin E. Milton, Sound Director","NO"
"1960","33","SOUND",NA,"PEPE","Columbia Studio Sound Department, Charles Rice, Sound Director","NO"
"1960","33","SOUND",NA,"SUNRISE AT CAMPOBELLO","Warner Bros. Studio Sound Department, George R. Groves, Sound Director","NO"
"1960","33","WRITING",NA,"ELMER GANTRY","Richard Brooks","YES"
"1960","33","WRITING",NA,"INHERIT THE WIND","Nedrick Young, Harold Jacob Smith","NO"
"1960","33","WRITING",NA,"SONS AND LOVERS","Gavin Lambert, T. E. B. Clarke","NO"
"1960","33","WRITING",NA,"THE SUNDOWNERS","Isobel Lennart","NO"
"1960","33","WRITING",NA,"TUNES OF GLORY","James Kennaway","NO"
"1960","33","WRITING",NA,"THE ANGRY SILENCE","Story by Richard Gregson, Michael Craig; Screenplay by Bryan Forbes","NO"
"1960","33","WRITING",NA,"THE APARTMENT","Billy Wilder, I. A. L. Diamond","YES"
"1960","33","WRITING",NA,"THE FACTS OF LIFE","Norman Panama, Melvin Frank","NO"
"1960","33","WRITING",NA,"HIROSHIMA, MON AMOUR","Marguerite Duras","NO"
"1960","33","WRITING",NA,"NEVER ON SUNDAY","Jules Dassin","NO"
"1960","33","HONORARY AWARD",NA,"GARY COOPER","","YES"
"1960","33","HONORARY AWARD",NA,"STAN LAUREL","","YES"
"1960","33","HONORARY AWARD",NA,"HAYLEY MILLS","","YES"
"1960","33","JEAN HERSHOLT HUMANITARIAN AWARD",NA,"SOL LESSER","","YES"
"1960","33","SCIENTIFIC AND TECHNICAL","Scientific and Engineering Award","AMPEX PROFESSIONAL PRODUCTS CO.","","YES"
"1960","33","SCIENTIFIC AND TECHNICAL","Technical Achievement Award","ARTHUR HOLCOMB, PETRO VLAHOS AND COLUMBIA STUDIO CAMERA DEPARTMENT","","YES"
"1960","33","SCIENTIFIC AND TECHNICAL","Technical Achievement Award","ANTHONY PAGLIA AND THE 20TH CENTURY-FOX STUDIO MECHANICAL EFFECTS DEPARTMENT","","YES"
"1960","33","SCIENTIFIC AND TECHNICAL","Technical Achievement Award","CARL HAUGE, ROBERT GRUBEL AND EDWARD REICHARD","","YES"
"1960","33","SPECIAL EFFECTS","archaic category","THE LAST VOYAGE","Visual Effects by A.J. Lohman","NO"
"1960","33","SPECIAL EFFECTS","archaic category","THE TIME MACHINE","Visual Effects by Gene Warren, Tim Baar","YES"
"1959","32","ACTOR","Leading Role","LAURENCE HARVEY","Room at the Top {'Joe Lampton'}","NO"
"1959","32","ACTOR","Leading Role","CHARLTON HESTON","Ben-Hur {'Judah Ben-Hur'}","YES"
"1959","32","ACTOR","Leading Role","JACK LEMMON","Some Like It Hot {'Jerry/Daphne'}","NO"
"1959","32","ACTOR","Leading Role","PAUL MUNI","The Last Angry Man {'Dr. Sam Abelman'}","NO"
"1959","32","ACTOR","Leading Role","JAMES STEWART","Anatomy of a Murder {'Paul Biegler'}","NO"
"1959","32","ACTOR","Supporting Role","HUGH GRIFFITH","Ben-Hur {'Sheik Ilderim'}","YES"
"1959","32","ACTOR","Supporting Role","ARTHUR O'CONNELL","Anatomy of a Murder {'Parnell McCarthy'}","NO"
"1959","32","ACTOR","Supporting Role","GEORGE C. SCOTT","Anatomy of a Murder {'Claude Dancer'}","NO"
"1959","32","ACTOR","Supporting Role","ROBERT VAUGHN","The Young Philadelphians {'Chester Gwynn'}","NO"
"1959","32","ACTOR","Supporting Role","ED WYNN","The Diary of Anne Frank {'Mr. Dussell'}","NO"
"1959","32","ACTRESS","Leading Role","DORIS DAY","Pillow Talk {'Jan Morrow'}","NO"
"1959","32","ACTRESS","Leading Role","AUDREY HEPBURN","The Nun's Story {'Sister Luke'}","NO"
"1959","32","ACTRESS","Leading Role","KATHARINE HEPBURN","Suddenly, Last Summer {'Mrs. Venable'}","NO"
"1959","32","ACTRESS","Leading Role","SIMONE SIGNORET","Room at the Top {'Alice Aisgill'}","YES"
"1959","32","ACTRESS","Leading Role","ELIZABETH TAYLOR","Suddenly, Last Summer {'Catherine Holly'}","NO"
"1959","32","ACTRESS","Supporting Role","HERMIONE BADDELEY","Room at the Top {'Elspeth'}","NO"
"1959","32","ACTRESS","Supporting Role","SUSAN KOHNER","Imitation of Life {'Sarah Jane (age 18)'}","NO"
"1959","32","ACTRESS","Supporting Role","JUANITA MOORE","Imitation of Life {'Annie Johnson'}","NO"
"1959","32","ACTRESS","Supporting Role","THELMA RITTER","Pillow Talk {'Alma'}","NO"
"1959","32","ACTRESS","Supporting Role","SHELLEY WINTERS","The Diary of Anne Frank {'Mrs. Van Daan'}","YES"
"1959","32","ART DIRECTION",NA,"CAREER","Art Direction: Hal Pereira, Walter Tyler; Set Decoration: Sam Comer, Arthur Krams","NO"
"1959","32","ART DIRECTION",NA,"THE DIARY OF ANNE FRANK","Art Direction: Lyle R. Wheeler, George W. Davis; Set Decoration: Walter M. Scott, Stuart A. Reiss","YES"
"1959","32","ART DIRECTION",NA,"THE LAST ANGRY MAN","Art Direction: Carl Anderson; Set Decoration: William Kiernan","NO"
"1959","32","ART DIRECTION",NA,"SOME LIKE IT HOT","Art Direction: Ted Haworth; Set Decoration: Edward G. Boyle","NO"
"1959","32","ART DIRECTION",NA,"SUDDENLY, LAST SUMMER","Art Direction: Oliver Messel, William Kellner; Set Decoration: Scot Slimon","NO"
"1959","32","ART DIRECTION",NA,"BEN-HUR","Art Direction: William A. Horning, Edward Carfagno; Set Decoration: Hugh Hunt","YES"
"1959","32","ART DIRECTION",NA,"THE BIG FISHERMAN","Art Direction: John DeCuir; Set Decoration: Julia Heron","NO"
"1959","32","ART DIRECTION",NA,"JOURNEY TO THE CENTER OF THE EARTH","Art Direction: Lyle R. Wheeler, Franz Bachelin, Herman A. Blumenthal; Set Decoration: Walter M. Scott, Joseph Kish","NO"
"1959","32","ART DIRECTION",NA,"NORTH BY NORTHWEST","Art Direction: William A. Horning, Robert Boyle, Merrill Pye; Set Decoration: Henry Grace, Frank McKelvy","NO"
"1959","32","ART DIRECTION",NA,"PILLOW TALK","Art Direction: Richard H. Riedel; Set Decoration: Russell A. Gausman, Ruby R. Levitt","NO"
"1959","32","CINEMATOGRAPHY",NA,"ANATOMY OF A MURDER","Sam Leavitt","NO"
"1959","32","CINEMATOGRAPHY",NA,"CAREER","Joseph LaShelle","NO"
"1959","32","CINEMATOGRAPHY",NA,"THE DIARY OF ANNE FRANK","William C. Mellor","YES"
"1959","32","CINEMATOGRAPHY",NA,"SOME LIKE IT HOT","Charles Lang, Jr.","NO"
"1959","32","CINEMATOGRAPHY",NA,"THE YOUNG PHILADELPHIANS","Harry Stradling, Sr.","NO"
"1959","32","CINEMATOGRAPHY",NA,"BEN-HUR","Robert L. Surtees","YES"
"1959","32","CINEMATOGRAPHY",NA,"THE BIG FISHERMAN","Lee Garmes","NO"
"1959","32","CINEMATOGRAPHY",NA,"THE FIVE PENNIES","Daniel L. Fapp","NO"
"1959","32","CINEMATOGRAPHY",NA,"THE NUN'S STORY","Franz Planer","NO"
"1959","32","CINEMATOGRAPHY",NA,"PORGY AND BESS","Leon Shamroy","NO"
"1959","32","COSTUME DESIGN",NA,"CAREER","Edith Head","NO"
"1959","32","COSTUME DESIGN",NA,"THE DIARY OF ANNE FRANK","Charles LeMaire, Mary Wills","NO"
"1959","32","COSTUME DESIGN",NA,"THE GAZEBO","Helen Rose","NO"
"1959","32","COSTUME DESIGN",NA,"SOME LIKE IT HOT","Orry-Kelly","YES"
"1959","32","COSTUME DESIGN",NA,"THE YOUNG PHILADELPHIANS","Howard Shoup","NO"
"1959","32","COSTUME DESIGN",NA,"BEN-HUR","Elizabeth Haffenden","YES"
"1959","32","COSTUME DESIGN",NA,"THE BEST OF EVERYTHING","Adele Palmer","NO"
"1959","32","COSTUME DESIGN",NA,"THE BIG FISHERMAN","Renie","NO"
"1959","32","COSTUME DESIGN",NA,"THE FIVE PENNIES","Edith Head","NO"
"1959","32","COSTUME DESIGN",NA,"PORGY AND BESS","Irene Sharaff","NO"
"1959","32","DIRECTING",NA,"BEN-HUR","William Wyler","YES"
"1959","32","DIRECTING",NA,"THE DIARY OF ANNE FRANK","George Stevens","NO"
"1959","32","DIRECTING",NA,"THE NUN'S STORY","Fred Zinnemann","NO"
"1959","32","DIRECTING",NA,"ROOM AT THE TOP","Jack Clayton","NO"
"1959","32","DIRECTING",NA,"SOME LIKE IT HOT","Billy Wilder","NO"
"1959","32","DOCUMENTARY","Feature","THE RACE FOR SPACE","David L. Wolper, Producer","NO"
"1959","32","DOCUMENTARY","Feature","SERENGETI SHALL NOT DIE","Bernhard Grzimek, Producer","YES"
"1959","32","DOCUMENTARY","Short Subject","DONALD IN MATHMAGIC LAND","Walt Disney, Producer","NO"
"1959","32","DOCUMENTARY","Short Subject","FROM GENERATION TO GENERATION","Edward F. Cullen, Producer","NO"
"1959","32","DOCUMENTARY","Short Subject","GLASS","Bert Haanstra, Producer","YES"
"1959","32","FILM EDITING",NA,"ANATOMY OF A MURDER","Louis R. Loeffler","NO"
"1959","32","FILM EDITING",NA,"BEN-HUR","Ralph E. Winters, John D. Dunning","YES"
"1959","32","FILM EDITING",NA,"NORTH BY NORTHWEST","George Tomasini","NO"
"1959","32","FILM EDITING",NA,"THE NUN'S STORY","Walter Thompson","NO"
"1959","32","FILM EDITING",NA,"ON THE BEACH","Frederic Knudtson","NO"
"1959","32","FOREIGN LANGUAGE FILM",NA,"BLACK ORPHEUS","France","YES"
"1959","32","FOREIGN LANGUAGE FILM",NA,"THE BRIDGE","West Germany","NO"
"1959","32","FOREIGN LANGUAGE FILM",NA,"THE GREAT WAR","Italy","NO"
"1959","32","FOREIGN LANGUAGE FILM",NA,"PAW","Denmark","NO"
"1959","32","FOREIGN LANGUAGE FILM",NA,"THE VILLAGE ON THE RIVER","The Netherlands","NO"
"1959","32","MUSIC","Scoring","BEN-HUR","Miklos Rozsa","YES"
"1959","32","MUSIC","Scoring","THE DIARY OF ANNE FRANK","Alfred Newman","NO"
"1959","32","MUSIC","Scoring","THE NUN'S STORY","Franz Waxman","NO"
"1959","32","MUSIC","Scoring","ON THE BEACH","Ernest Gold","NO"
"1959","32","MUSIC","Scoring","PILLOW TALK","Frank DeVol","NO"
"1959","32","MUSIC","Scoring","THE FIVE PENNIES","Leith Stevens","NO"
"1959","32","MUSIC","Scoring","LI'L ABNER","Nelson Riddle, Joseph J. Lilley","NO"
"1959","32","MUSIC","Scoring","PORGY AND BESS","Andre Previn, Ken Darby","YES"
"1959","32","MUSIC","Scoring","SAY ONE FOR ME","Lionel Newman","NO"
"1959","32","MUSIC","Scoring","SLEEPING BEAUTY","George Bruns","NO"
"1959","32","MUSIC","Song","THE BEST OF EVERYTHING","Music by Alfred Newman; Lyrics by Sammy Cahn","NO"
